Thoi Gian,Nhiet Do (C),Do Am (%),PM2.5 (ug/m3),PM10 (ug/m3)
2026-06-26 10:52:32,34.0,58.0,18,19
2026-06-26 10:52:37,34.0,58.0,17,19
2026-06-26 10:52:42,34.0,58.0,17,19
2026-06-26 10:52:47,34.0,58.0,17,19
2026-06-26 10:52:52,34.0,58.0,17,19
2026-06-26 10:52:57,34.0,58.0,17,18
2026-06-26 10:53:02,34.0,58.0,17,18
2026-06-26 10:53:07,34.0,58.0,17,18
2026-06-26 10:53:12,34.0,58.0,17,18
2026-06-26 10:53:17,34.0,58.0,17,19
2026-06-26 10:53:22,34.0,58.0,17,18
2026-06-26 10:53:27,34.0,58.0,16,18
2026-06-26 10:57:47,33.0,60.0,16,17
2026-06-26 10:57:51,33.0,60.0,18,19
2026-06-26 10:57:56,0.0,0.0,19,21
2026-06-26 10:58:01,33.0,60.0,20,22
2026-06-26 10:58:06,33.0,60.0,21,23
2026-06-26 10:58:11,33.0,60.0,22,24
2026-06-26 10:58:16,33.0,60.0,22,25
2026-06-26 10:58:21,34.0,60.0,22,24
2026-06-26 10:58:26,34.0,59.0,22,24
2026-06-26 10:58:31,34.0,59.0,22,24
2026-06-26 10:58:36,34.0,59.0,21,23
2026-06-26 10:58:41,34.0,59.0,21,23
2026-06-26 10:58:46,34.0,59.0,21,23
2026-06-26 10:58:51,34.0,59.0,22,23
2026-06-26 10:58:56,34.0,59.0,22,23
2026-06-26 10:59:01,34.0,59.0,22,24
2026-06-26 10:59:06,34.0,59.0,23,24
2026-06-26 10:59:11,34.0,59.0,22,24
2026-06-26 10:59:16,34.0,59.0,23,24
2026-06-26 10:59:21,34.0,59.0,23,24
2026-06-26 10:59:26,34.0,59.0,23,24
2026-06-26 10:59:31,34.0,59.0,23,24
2026-06-26 10:59:36,34.0,59.0,23,24
2026-06-26 10:59:41,34.0,59.0,23,24
2026-06-26 10:59:46,34.0,59.0,23,24
2026-06-26 10:59:51,34.0,59.0,23,25
2026-06-26 10:59:56,34.0,59.0,23,25
2026-06-26 11:00:02,34.0,59.0,24,25
2026-06-26 11:00:06,34.0,59.0,24,25
2026-06-26 11:00:11,34.0,59.0,24,26
2026-06-26 11:00:16,34.0,59.0,24,26
2026-06-26 11:00:21,34.0,59.0,24,26
2026-06-26 11:00:26,34.0,59.0,24,26
2026-06-26 11:00:31,34.0,59.0,24,26
2026-06-26 11:00:36,34.0,59.0,24,26
2026-06-26 11:00:41,34.0,59.0,25,27
2026-06-26 11:00:46,34.0,59.0,25,27
2026-06-26 11:00:51,34.0,59.0,25,28
2026-06-26 11:00:56,34.0,59.0,24,27
2026-06-26 11:01:01,34.0,58.0,24,27
2026-06-26 11:01:06,34.0,59.0,23,26
2026-06-26 11:01:11,34.0,59.0,23,24
2026-06-26 11:01:16,34.0,59.0,23,24
2026-06-26 11:01:21,34.0,59.0,23,25
2026-06-26 11:01:26,34.0,59.0,23,25
2026-06-26 11:01:31,34.0,59.0,24,26
2026-06-26 11:01:42,34.0,59.0,26,29
2026-06-26 11:01:43,34.0,59.0,26,29
2026-06-26 11:01:43,34.0,59.0,26,30
2026-06-26 11:01:44,34.0,59.0,26,30
2026-06-26 11:01:47,34.0,59.0,26,29
2026-06-26 11:01:52,34.0,59.0,26,29
2026-06-26 11:01:57,34.0,59.0,26,29
2026-06-26 11:02:01,34.0,59.0,26,28
2026-06-26 11:02:07,34.0,59.0,26,28
2026-06-26 11:02:11,34.0,59.0,26,29
2026-06-26 11:02:16,34.0,59.0,26,29
2026-06-26 11:02:21,34.0,59.0,25,28
2026-06-26 11:02:26,34.0,59.0,25,27
2026-06-26 11:02:33,34.0,59.0,25,28
2026-06-26 11:02:34,34.0,59.0,25,28
2026-06-26 11:02:36,34.0,59.0,25,28
2026-06-26 11:02:41,34.0,59.0,26,29
2026-06-26 11:02:46,34.0,59.0,28,32
2026-06-26 11:02:51,34.0,59.0,28,32
2026-06-26 11:02:56,34.0,59.0,28,32
2026-06-26 11:03:01,34.0,59.0,28,32
2026-06-26 11:03:07,34.0,59.0,28,32
2026-06-26 11:03:12,34.0,59.0,28,33
2026-06-26 11:03:16,34.0,59.0,29,33
2026-06-26 11:03:21,34.0,59.0,30,34
2026-06-26 11:03:26,34.0,59.0,31,34
2026-06-26 11:03:31,34.0,59.0,32,35
2026-06-26 11:03:36,34.0,59.0,32,36
2026-06-26 11:03:41,34.0,59.0,32,36
2026-06-26 11:03:46,34.0,59.0,32,36
2026-06-26 11:03:51,34.0,59.0,33,37
2026-06-26 11:03:56,34.0,59.0,33,38
2026-06-26 11:04:01,34.0,59.0,33,38
2026-06-26 11:04:06,34.0,59.0,33,38
2026-06-26 11:04:11,34.0,58.0,34,38
2026-06-26 11:04:16,34.0,58.0,34,38
2026-06-26 11:04:21,34.0,58.0,34,38
2026-06-26 11:04:26,34.0,58.0,34,38
2026-06-26 11:04:31,34.0,58.0,34,38
2026-06-26 11:04:33,34.0,58.0,34,38
2026-06-26 11:04:36,34.0,58.0,34,39
2026-06-26 11:04:41,34.0,59.0,35,40
2026-06-26 11:04:46,34.0,59.0,37,41
2026-06-26 11:04:53,34.0,59.0,37,42
2026-06-26 11:04:54,34.0,59.0,37,42
2026-06-26 11:04:56,34.0,59.0,38,43
2026-06-26 11:05:01,34.0,59.0,42,48
2026-06-26 11:05:06,34.0,59.0,45,51
2026-06-26 11:05:11,34.0,59.0,46,52
2026-06-26 11:05:16,34.0,59.0,45,52
2026-06-26 11:05:21,34.0,59.0,45,51
2026-06-26 11:05:23,34.0,59.0,45,51
2026-06-26 11:05:26,34.0,59.0,45,51
2026-06-26 11:05:31,34.0,59.0,45,52
2026-06-26 11:05:36,34.0,59.0,45,52
2026-06-26 11:05:41,34.0,59.0,45,53
2026-06-26 11:05:46,34.0,59.0,46,53
2026-06-26 11:06:06,34.0,59.0,47,56
2026-06-26 11:06:11,34.0,59.0,47,55
2026-06-26 11:06:27,34.0,59.0,47,55
2026-06-26 11:06:32,34.0,59.0,47,55
2026-06-26 11:06:37,34.0,59.0,47,55
2026-06-26 11:06:46,34.0,59.0,48,56
2026-06-26 11:06:47,34.0,59.0,48,56
2026-06-26 11:06:49,34.0,59.0,48,57
2026-06-26 11:06:52,34.0,59.0,49,57
2026-06-26 11:06:57,34.0,59.0,49,57
2026-06-26 11:07:02,34.0,59.0,48,56
2026-06-26 11:07:07,34.0,59.0,48,56
2026-06-26 11:07:15,34.0,59.0,49,57
2026-06-26 11:07:16,34.0,59.0,49,57
2026-06-26 11:07:17,34.0,59.0,49,57
2026-06-26 11:07:22,34.0,59.0,49,57
2026-06-26 11:07:32,34.0,59.0,48,56
2026-06-26 11:07:32,34.0,59.0,48,56
2026-06-26 11:07:37,34.0,59.0,48,56
2026-06-26 11:07:43,34.0,59.0,47,55
2026-06-26 11:09:45,34.0,58.0,44,50
2026-06-26 11:09:50,34.0,58.0,43,49
2026-06-26 11:09:56,34.0,58.0,44,50
2026-06-26 11:10:01,34.0,59.0,44,51
2026-06-26 11:10:05,34.0,59.0,44,51
2026-06-26 11:10:10,34.0,59.0,44,50
2026-06-26 11:10:15,34.0,59.0,43,49
2026-06-26 11:10:20,34.0,59.0,43,49
2026-06-26 11:10:25,34.0,59.0,42,48
2026-06-26 11:10:32,34.0,59.0,42,47
2026-06-26 11:10:39,34.0,59.0,41,47
2026-06-26 11:10:40,34.0,59.0,41,47
2026-06-26 11:10:41,34.0,59.0,41,47
2026-06-26 11:10:46,34.0,59.0,42,47
2026-06-26 11:10:51,34.0,59.0,42,47
2026-06-26 11:10:56,34.0,59.0,41,46
2026-06-26 11:11:01,34.0,59.0,41,46
2026-06-26 11:11:06,34.0,59.0,40,46
2026-06-26 11:11:10,34.0,59.0,40,45
2026-06-26 11:11:15,34.0,59.0,40,45
2026-06-26 11:11:20,34.0,59.0,40,46
2026-06-26 11:11:25,34.0,59.0,40,46
2026-06-26 11:11:30,34.0,59.0,40,45
2026-06-26 11:11:35,34.0,59.0,40,45
2026-06-26 11:11:40,34.0,59.0,39,44
2026-06-26 11:11:45,34.0,59.0,39,44
2026-06-26 11:11:50,34.0,59.0,39,44
2026-06-26 11:11:56,34.0,59.0,39,44
2026-06-26 11:12:01,34.0,59.0,38,43
2026-06-26 11:12:05,34.0,59.0,37,42
2026-06-26 11:12:10,34.0,59.0,37,42
2026-06-26 11:12:16,34.0,59.0,37,42
2026-06-26 11:12:20,34.0,59.0,37,41
2026-06-26 11:12:25,34.0,59.0,37,41
2026-06-26 11:12:30,34.0,58.0,36,41
2026-06-26 11:12:33,34.0,58.0,36,41
2026-06-26 11:12:35,34.0,58.0,36,41
2026-06-26 11:12:37,34.0,58.0,36,41
2026-06-26 11:12:40,34.0,58.0,36,41
2026-06-26 11:12:45,34.0,58.0,36,41
2026-06-26 11:12:50,34.0,58.0,35,39
2026-06-26 11:12:56,34.0,58.0,34,38
2026-06-26 11:13:00,34.0,58.0,34,38
2026-06-26 11:13:06,34.0,58.0,34,39
2026-06-26 11:13:10,34.0,58.0,34,38
2026-06-26 11:13:15,34.0,58.0,33,37
2026-06-26 11:13:21,34.0,58.0,34,37
2026-06-26 11:13:26,34.0,58.0,33,37
2026-06-26 11:13:31,34.0,58.0,33,38
2026-06-26 11:13:35,34.0,58.0,33,37
2026-06-26 11:13:40,34.0,58.0,33,37
2026-06-26 11:13:45,34.0,58.0,33,38
2026-06-26 11:13:50,34.0,58.0,33,37
2026-06-26 11:13:55,34.0,58.0,33,36
2026-06-26 11:14:00,34.0,58.0,32,36
2026-06-26 11:14:05,34.0,58.0,32,36
2026-06-26 11:14:10,34.0,58.0,32,36
2026-06-26 11:14:15,34.0,58.0,32,36
2026-06-26 11:14:21,34.0,58.0,32,35
2026-06-26 11:14:25,34.0,58.0,32,35
2026-06-26 11:14:30,34.0,58.0,31,35
2026-06-26 11:14:35,34.0,58.0,31,35
2026-06-26 11:14:40,34.0,58.0,32,35
2026-06-26 11:14:45,34.0,58.0,31,35
2026-06-26 11:14:50,34.0,58.0,31,34
2026-06-26 11:14:55,34.0,58.0,30,34
2026-06-26 11:15:00,34.0,58.0,30,34
2026-06-26 11:15:05,34.0,58.0,30,33
2026-06-26 11:15:10,0.0,0.0,30,33
2026-06-26 11:15:15,34.0,58.0,30,33
2026-06-26 11:15:20,34.0,58.0,30,34
2026-06-26 11:15:25,34.0,58.0,30,34
2026-06-26 11:15:30,34.0,58.0,30,34
2026-06-26 11:15:35,34.0,58.0,30,34
2026-06-26 11:15:40,34.0,58.0,30,34
2026-06-26 11:15:45,34.0,58.0,30,34
2026-06-26 11:15:50,34.0,58.0,30,33
2026-06-26 11:15:55,34.0,58.0,30,34
2026-06-26 11:16:00,34.0,58.0,31,34
2026-06-26 11:16:06,34.0,58.0,31,35
2026-06-26 11:16:10,34.0,58.0,31,35
2026-06-26 11:16:15,34.0,58.0,30,34
2026-06-26 11:16:21,34.0,58.0,30,34
2026-06-26 11:16:26,34.0,58.0,30,34
2026-06-26 11:16:30,34.0,58.0,30,34
2026-06-26 11:16:36,34.0,58.0,30,33
2026-06-26 11:16:40,34.0,58.0,30,34
2026-06-26 11:16:45,34.0,58.0,31,35
2026-06-26 11:16:50,34.0,58.0,30,34
2026-06-26 11:16:55,34.0,58.0,30,34
2026-06-26 11:17:00,34.0,58.0,30,35
2026-06-26 11:17:05,34.0,58.0,31,35
2026-06-26 11:17:22,34.0,58.0,30,34
2026-06-26 11:17:27,34.0,58.0,30,34
2026-06-26 11:21:43,33.0,62.0,37,44
2026-06-26 11:21:48,33.0,61.0,37,43
2026-06-26 11:21:53,33.0,61.0,36,42
2026-06-26 11:21:58,33.0,61.0,37,43
2026-06-26 11:22:03,33.0,61.0,38,44
2026-06-26 11:22:08,33.0,61.0,39,44
2026-06-26 11:22:13,33.0,61.0,39,45
2026-06-26 11:22:18,33.0,61.0,40,45
2026-06-26 11:22:23,33.0,61.0,40,46
2026-06-26 11:22:28,33.0,61.0,40,46
2026-06-26 11:22:33,33.0,61.0,40,47
2026-06-26 11:22:38,33.0,61.0,42,49
2026-06-26 11:22:43,33.0,61.0,43,50
2026-06-26 11:22:48,34.0,61.0,44,51
2026-06-26 11:22:53,34.0,61.0,45,52
2026-06-26 11:22:58,34.0,61.0,45,52
2026-06-26 11:23:03,34.0,60.0,47,54
2026-06-26 11:23:08,34.0,60.0,47,54
2026-06-26 11:23:32,34.0,60.0,46,55
2026-06-26 11:23:38,34.0,60.0,47,55
2026-06-26 11:23:43,34.0,60.0,47,56
2026-06-26 11:23:48,0.0,0.0,47,56
2026-06-26 11:23:53,34.0,60.0,47,56
2026-06-26 11:23:58,34.0,60.0,48,56
2026-06-26 11:24:03,34.0,60.0,48,57
2026-06-26 11:24:08,34.0,60.0,48,57
2026-06-26 11:24:09,34.0,60.0,48,57
2026-06-26 11:24:13,34.0,60.0,48,57
2026-06-26 11:24:18,34.0,60.0,47,56
2026-06-26 11:24:23,34.0,60.0,47,56
2026-06-26 11:24:28,34.0,60.0,47,56
2026-06-26 11:24:34,34.0,60.0,48,56
2026-06-26 11:24:35,34.0,60.0,48,56
2026-06-26 11:24:38,34.0,60.0,48,56
2026-06-26 11:24:43,34.0,59.0,48,55
2026-06-26 11:24:48,34.0,59.0,48,55
2026-06-26 11:24:53,34.0,59.0,47,55
2026-06-26 11:24:58,34.0,59.0,47,55
2026-06-26 11:25:03,34.0,59.0,48,56
2026-06-26 11:25:08,34.0,59.0,48,56
2026-06-26 11:25:13,34.0,59.0,48,56
2026-06-26 11:25:18,34.0,59.0,47,55
2026-06-26 11:25:23,34.0,59.0,46,54
2026-06-26 11:25:28,34.0,59.0,46,53
2026-06-26 11:25:33,34.0,59.0,46,53
2026-06-26 11:25:38,34.0,59.0,46,53
2026-06-26 11:25:43,34.0,59.0,46,53
2026-06-26 11:25:48,34.0,59.0,46,53
2026-06-26 11:25:53,34.0,59.0,46,53
2026-06-26 11:25:58,34.0,59.0,46,53
2026-06-26 11:26:03,34.0,59.0,46,53
2026-06-26 11:26:08,34.0,59.0,45,52
2026-06-26 11:26:13,34.0,59.0,44,52
2026-06-26 11:26:18,34.0,59.0,44,52
2026-06-26 11:26:23,34.0,59.0,44,51
2026-06-26 11:26:28,34.0,59.0,44,51
2026-06-26 11:26:33,34.0,59.0,44,51
2026-06-26 11:26:38,34.0,59.0,43,50
2026-06-26 11:26:43,34.0,59.0,43,50
2026-06-26 11:26:48,34.0,59.0,43,50
2026-06-26 11:26:53,34.0,59.0,43,49
2026-06-26 11:26:58,34.0,59.0,42,49
2026-06-26 11:27:03,34.0,59.0,42,49
2026-06-26 11:27:08,34.0,59.0,42,49
2026-06-26 11:27:13,34.0,59.0,42,49
2026-06-26 11:27:18,34.0,59.0,42,49
2026-06-26 11:27:52,34.0,59.0,41,48
2026-06-26 11:27:57,34.0,59.0,41,47
2026-06-26 11:28:02,34.0,59.0,41,47
2026-06-26 11:28:07,34.0,59.0,41,47
2026-06-26 11:28:12,34.0,59.0,41,47
2026-06-26 11:28:17,34.0,59.0,41,46
2026-06-26 11:28:22,34.0,59.0,40,46
2026-06-26 11:28:27,34.0,59.0,40,46
2026-06-26 11:28:32,34.0,59.0,40,46
2026-06-26 11:28:37,34.0,59.0,40,46
2026-06-26 11:28:42,34.0,59.0,40,46
2026-06-26 11:28:47,34.0,59.0,40,46
2026-06-26 11:28:52,34.0,59.0,39,45
2026-06-26 11:28:57,34.0,59.0,39,45
2026-06-26 11:29:02,34.0,59.0,40,45
2026-06-26 11:29:07,34.0,59.0,40,46
2026-06-26 11:29:12,34.0,59.0,40,46
2026-06-26 11:29:17,34.0,59.0,40,46
2026-06-26 11:29:22,34.0,59.0,39,45
2026-06-26 11:29:27,34.0,59.0,39,45
2026-06-26 11:29:32,34.0,59.0,40,46
2026-06-26 11:29:37,34.0,59.0,40,46
2026-06-26 11:29:42,34.0,59.0,40,46
2026-06-26 11:29:47,34.0,59.0,40,46
2026-06-26 11:29:52,34.0,59.0,39,45
2026-06-26 11:29:57,34.0,59.0,39,45
2026-06-26 11:30:02,34.0,59.0,39,45
2026-06-26 11:30:07,34.0,59.0,39,45
2026-06-26 11:30:12,34.0,59.0,39,45
2026-06-26 11:30:17,34.0,59.0,39,45
2026-06-26 11:30:22,34.0,59.0,39,45
2026-06-26 11:30:27,34.0,59.0,39,45
2026-06-26 11:30:32,34.0,59.0,40,45
2026-06-26 11:30:37,34.0,59.0,39,45
2026-06-26 11:30:42,34.0,59.0,39,45
2026-06-26 11:30:47,34.0,59.0,39,45
2026-06-26 11:30:52,34.0,59.0,39,45
2026-06-26 11:30:57,34.0,59.0,39,45
2026-06-26 11:31:02,34.0,59.0,39,46
2026-06-26 11:31:07,34.0,59.0,39,46
2026-06-26 11:31:12,34.0,58.0,38,45
2026-06-26 11:31:17,34.0,58.0,38,43
2026-06-26 11:31:22,34.0,58.0,38,43
2026-06-26 11:31:27,34.0,58.0,37,43
2026-06-26 11:31:32,34.0,58.0,37,43
2026-06-26 11:31:37,34.0,58.0,37,42
2026-06-26 11:31:42,34.0,58.0,37,42
2026-06-26 11:31:47,34.0,58.0,38,43
2026-06-26 11:31:53,34.0,58.0,38,44
2026-06-26 11:31:57,34.0,58.0,38,44
2026-06-26 11:32:02,34.0,58.0,39,45
2026-06-26 11:32:07,34.0,58.0,38,44
2026-06-26 11:32:12,34.0,58.0,38,43
2026-06-26 11:32:17,34.0,58.0,38,43
2026-06-26 11:32:22,34.0,58.0,37,43
2026-06-26 11:32:27,34.0,58.0,37,43
2026-06-26 11:32:32,34.0,58.0,37,42
2026-06-26 11:32:37,34.0,58.0,36,42
2026-06-26 11:32:42,34.0,58.0,36,42
2026-06-26 11:32:47,34.0,58.0,36,42
2026-06-26 11:32:52,34.0,58.0,36,41
2026-06-26 11:32:57,34.0,58.0,36,41
2026-06-26 11:33:02,34.0,58.0,36,41
2026-06-26 11:33:07,34.0,58.0,36,41
2026-06-26 11:33:12,34.0,58.0,36,41
2026-06-26 11:33:17,34.0,58.0,36,41
2026-06-26 11:33:22,34.0,58.0,36,41
2026-06-26 11:33:27,34.0,58.0,37,42
2026-06-26 11:33:32,34.0,58.0,37,43
2026-06-26 11:33:37,34.0,58.0,37,43
2026-06-26 11:33:42,34.0,58.0,38,43
2026-06-26 11:33:47,34.0,59.0,38,43
2026-06-26 11:33:52,34.0,59.0,38,44
2026-06-26 11:33:57,34.0,59.0,38,44
2026-06-26 11:34:02,34.0,59.0,38,44
2026-06-26 11:34:07,34.0,59.0,38,44
2026-06-26 11:34:12,34.0,59.0,37,43
2026-06-26 11:34:17,34.0,58.0,37,43
2026-06-26 11:34:22,34.0,58.0,37,43
2026-06-26 11:34:27,34.0,58.0,37,42
2026-06-26 11:34:32,34.0,58.0,37,42
2026-06-26 11:34:37,34.0,58.0,37,42
2026-06-26 11:34:42,34.0,59.0,37,42
2026-06-26 11:34:47,34.0,59.0,37,42
2026-06-26 11:34:52,0.0,0.0,37,42
2026-06-26 11:34:57,34.0,59.0,37,42
2026-06-26 11:35:02,34.0,59.0,36,42
2026-06-26 11:35:07,34.0,58.0,36,42
2026-06-26 11:35:12,34.0,58.0,36,41
2026-06-26 11:35:17,34.0,58.0,35,41
2026-06-26 11:35:22,34.0,58.0,35,40
2026-06-26 11:35:24,34.0,58.0,35,40
2026-06-26 11:35:26,34.0,58.0,35,40
2026-06-26 11:35:27,34.0,58.0,35,40
2026-06-26 11:35:27,34.0,58.0,35,40
2026-06-26 11:35:32,34.0,58.0,35,40
2026-06-26 11:35:37,34.0,58.0,36,41
2026-06-26 11:35:42,34.0,58.0,35,40
2026-06-26 11:35:47,34.0,58.0,35,40
2026-06-26 11:35:52,34.0,58.0,36,40
2026-06-26 11:35:57,34.0,58.0,36,41
2026-06-26 11:36:03,34.0,58.0,36,41
2026-06-26 11:36:07,34.0,58.0,36,41
2026-06-26 11:36:12,34.0,59.0,37,42
2026-06-26 11:36:17,34.0,59.0,37,42
2026-06-26 11:36:22,34.0,59.0,37,43
2026-06-26 11:36:27,34.0,59.0,37,43
2026-06-26 11:36:32,34.0,59.0,36,42
2026-06-26 11:36:37,34.0,59.0,36,42
2026-06-26 11:36:42,34.0,59.0,36,40
2026-06-26 11:36:47,34.0,59.0,36,40
2026-06-26 11:36:52,34.0,59.0,36,41
2026-06-26 11:36:57,34.0,59.0,36,41
2026-06-26 11:37:02,34.0,59.0,37,42
2026-06-26 11:37:07,34.0,59.0,36,41
2026-06-26 11:37:12,34.0,59.0,36,40
2026-06-26 11:37:17,34.0,60.0,35,39
2026-06-26 11:37:22,34.0,60.0,35,39
2026-06-26 11:37:27,34.0,60.0,34,39
2026-06-26 11:37:32,34.0,60.0,35,39
2026-06-26 11:37:37,34.0,60.0,36,41
2026-06-26 11:37:42,34.0,60.0,37,42
2026-06-26 11:37:47,34.0,60.0,37,42
2026-06-26 11:37:52,34.0,60.0,36,40
2026-06-26 11:37:57,34.0,60.0,36,40
2026-06-26 11:38:02,34.0,60.0,36,40
2026-06-26 11:38:07,34.0,60.0,36,41
2026-06-26 11:41:15,34.0,59.0,36,42
2026-06-26 11:41:20,34.0,59.0,35,41
2026-06-26 11:41:25,34.0,59.0,35,41
2026-06-26 11:41:30,34.0,59.0,35,40
2026-06-26 11:41:35,34.0,59.0,35,41
2026-06-26 11:41:40,34.0,59.0,35,41
2026-06-26 11:41:45,34.0,59.0,36,42
2026-06-26 11:41:50,34.0,59.0,36,42
2026-06-26 11:41:55,34.0,59.0,36,42
2026-06-26 11:42:00,34.0,59.0,35,41
2026-06-26 11:42:05,34.0,59.0,35,41
2026-06-26 11:42:10,34.0,59.0,37,42
2026-06-26 11:42:15,34.0,59.0,37,43
2026-06-26 11:42:20,34.0,59.0,37,42
2026-06-26 11:42:25,34.0,59.0,35,40
2026-06-26 11:42:30,34.0,59.0,35,40
2026-06-26 11:42:35,34.0,59.0,35,40
2026-06-26 11:42:40,34.0,59.0,35,40
2026-06-26 11:42:45,34.0,59.0,35,40
2026-06-26 11:42:50,34.0,59.0,36,41
2026-06-26 11:42:55,34.0,59.0,36,41
2026-06-26 11:43:00,34.0,59.0,36,41
2026-06-26 11:43:05,34.0,59.0,35,40
2026-06-26 11:43:10,34.0,59.0,35,40
2026-06-26 11:43:15,34.0,59.0,35,39
2026-06-26 11:43:20,34.0,59.0,36,41
2026-06-26 11:43:25,34.0,59.0,37,43
2026-06-26 11:43:30,34.0,59.0,37,42
2026-06-26 11:43:35,34.0,59.0,36,42
2026-06-26 11:43:40,34.0,59.0,36,41
2026-06-26 11:43:45,34.0,59.0,35,40
2026-06-26 11:43:50,34.0,59.0,35,40
2026-06-26 11:43:55,34.0,59.0,35,41
2026-06-26 11:44:00,34.0,59.0,35,41
2026-06-26 11:44:05,34.0,59.0,35,41
2026-06-26 11:44:10,34.0,59.0,36,41
2026-06-26 11:44:15,34.0,59.0,36,41
2026-06-26 11:44:20,34.0,59.0,36,41
2026-06-26 11:44:25,34.0,59.0,36,41
2026-06-26 11:44:30,34.0,59.0,36,41
2026-06-26 11:44:35,34.0,59.0,36,40
2026-06-26 11:44:40,34.0,59.0,36,40
2026-06-26 11:44:45,34.0,59.0,35,41
2026-06-26 11:44:50,34.0,59.0,35,40
2026-06-26 11:44:55,34.0,59.0,35,40
2026-06-26 11:45:00,34.0,59.0,35,40
2026-06-26 11:45:05,34.0,59.0,35,40
2026-06-26 11:45:10,34.0,59.0,35,40
2026-06-26 11:45:15,34.0,59.0,35,39
2026-06-26 11:45:20,34.0,59.0,34,39
2026-06-26 11:45:25,34.0,59.0,34,39
2026-06-26 11:45:30,34.0,59.0,35,39
2026-06-26 11:45:35,34.0,59.0,35,39
2026-06-26 11:45:40,34.0,59.0,34,39
2026-06-26 11:45:45,34.0,59.0,35,39
2026-06-26 11:45:50,34.0,59.0,34,40
2026-06-26 11:45:55,34.0,59.0,34,40
2026-06-26 11:46:00,34.0,59.0,35,40
2026-06-26 11:46:05,34.0,59.0,34,40
2026-06-26 11:46:10,34.0,59.0,34,39
2026-06-26 11:46:15,34.0,59.0,34,39
2026-06-26 11:46:20,34.0,59.0,34,38
2026-06-26 11:46:25,34.0,59.0,34,39
2026-06-26 11:46:30,34.0,59.0,35,39
2026-06-26 11:46:35,34.0,59.0,35,40
2026-06-26 11:46:40,34.0,59.0,34,39
2026-06-26 11:46:45,34.0,59.0,34,39
2026-06-26 11:46:50,34.0,59.0,35,39
2026-06-26 11:46:55,34.0,59.0,35,40
2026-06-26 11:47:00,34.0,59.0,35,40
2026-06-26 11:47:05,34.0,59.0,35,40
2026-06-26 11:47:10,34.0,59.0,36,41
2026-06-26 11:47:15,34.0,59.0,36,41
2026-06-26 11:47:20,34.0,59.0,35,39
2026-06-26 11:47:25,34.0,59.0,35,39
2026-06-26 11:47:30,34.0,59.0,35,39
2026-06-26 11:47:35,34.0,59.0,34,39
2026-06-26 11:47:40,34.0,59.0,34,40
2026-06-26 11:47:45,34.0,59.0,34,39
2026-06-26 11:47:50,34.0,59.0,34,39
2026-06-26 11:47:55,34.0,59.0,34,39
2026-06-26 11:48:00,34.0,59.0,34,39
2026-06-26 11:48:05,34.0,59.0,35,39
2026-06-26 11:48:10,34.0,59.0,35,40
2026-06-26 11:48:15,34.0,59.0,35,41
2026-06-26 11:48:20,34.0,59.0,35,41
2026-06-26 11:48:25,34.0,59.0,35,41
2026-06-26 11:48:30,34.0,59.0,35,40
2026-06-26 11:48:35,34.0,59.0,35,40
2026-06-26 11:48:40,34.0,59.0,35,40
2026-06-26 11:48:45,34.0,59.0,35,40
2026-06-26 11:48:50,34.0,59.0,34,39
2026-06-26 11:48:55,34.0,59.0,34,39
2026-06-26 11:49:00,34.0,59.0,34,39
2026-06-26 11:49:05,34.0,59.0,34,40
2026-06-26 11:49:10,34.0,59.0,35,40
2026-06-26 11:49:16,34.0,59.0,35,40
2026-06-26 11:49:16,34.0,59.0,35,40
2026-06-26 11:49:20,34.0,59.0,35,40
2026-06-26 11:49:25,34.0,59.0,35,41
2026-06-26 11:49:30,34.0,59.0,35,41
2026-06-26 11:49:35,34.0,59.0,35,41
2026-06-26 11:49:40,34.0,59.0,35,41
2026-06-26 11:49:45,34.0,59.0,36,41
2026-06-26 11:49:50,34.0,59.0,36,41
2026-06-26 11:49:55,34.0,59.0,36,41
2026-06-26 11:50:00,34.0,59.0,35,41
2026-06-26 11:50:05,34.0,59.0,36,41
2026-06-26 11:50:10,34.0,59.0,36,41
2026-06-26 11:50:15,34.0,59.0,36,41
2026-06-26 11:50:20,34.0,59.0,36,41
2026-06-26 11:50:25,34.0,59.0,36,42
2026-06-26 11:50:30,34.0,59.0,36,42
2026-06-26 11:50:35,34.0,59.0,37,42
2026-06-26 11:50:40,34.0,59.0,37,43
2026-06-26 11:50:45,34.0,58.0,38,44
2026-06-26 11:50:50,34.0,59.0,37,43
2026-06-26 11:50:55,34.0,59.0,37,42
2026-06-26 11:51:00,34.0,59.0,37,42
2026-06-26 11:51:05,34.0,59.0,37,43
2026-06-26 11:51:10,34.0,59.0,38,43
2026-06-26 11:51:15,34.0,59.0,38,43
2026-06-26 11:51:20,34.0,59.0,38,44
2026-06-26 11:51:25,34.0,59.0,38,45
2026-06-26 11:51:30,34.0,59.0,38,44
2026-06-26 11:51:35,34.0,59.0,37,44
2026-06-26 11:51:40,34.0,59.0,37,44
2026-06-26 11:51:45,34.0,59.0,37,44
2026-06-26 11:51:50,34.0,59.0,37,44
2026-06-26 11:51:55,34.0,59.0,36,42
2026-06-26 11:52:00,34.0,59.0,36,42
2026-06-26 11:52:05,34.0,59.0,36,42
2026-06-26 11:52:10,34.0,58.0,36,42
2026-06-26 11:52:15,34.0,58.0,36,41
2026-06-26 11:52:20,34.0,58.0,36,42
2026-06-26 11:52:25,34.0,58.0,37,42
